record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked
6532,UA,United,UA3453,PTY,BOG,2025-05-01 15:10:00,2025-05-01 17:47:00,156.0,ON_TIME,0.0,A319,PREMIUM_ECONOMY,14B,3d6234e9-e739-4e13-86e2-667af06aa9df,M,40.0,HN,2025-04-06 14:25:00,APP,EFECTIVO,164.46,USD,164.46,1,0
6533,CM,Copa Airlines,CM6929,LIM,LAX,2025-11-19 09:25:00,2025-11-19 14:20:00,274.0,ON_TIME,0.0,B777,ECONOMY,20A,d6485218-41d2-44b9-8949-aca9fcb4f6ae,F,34.0,US,2025-09-24 11:43:00,AEROPUERTO,TRANSFERENCIA,146.54,GTQ,18.76,2,1
6534,IB,Iberia,IB1430,MEX,HAV,2025-03-23 05:21:00,2025-03-23 10:52:00,323.0,ON_TIME,0.0,CRJ9,ECONOMY,45A,ed6570da-3c4a-4c99-9030-f41324f49505,M,65.0,CU,2025-03-01 07:11:00,AGENCIA,TARJETA,98.09,GTQ,12.56,1,0
6535,DL,Delta,DL9532,BCN,BOG,2025-09-22 15:57:00,2025-09-22 20:19:00,262.0,ON_TIME,0.0,B738,ECONOMY,41B,f7a16ee0-f69e-479f-b109-d348cfe837a5,M,21.0,PE,2025-06-08 21:23:00,CALL_CENTER,TRANSFERENCIA,67.22,GTQ,8.6,0,0
6536,WN,Southwest,WN6800,LAX,BCN,2024-10-18 11:25:00,2024-10-18 17:23:00,346.0,ON_TIME,0.0,B738,ECONOMY,29D,382b9f80-4486-438c-8ab0-25c92b15cebf,M,37.0,US,2024-09-11 13:46:00,CALL_CENTER,PAYPAL,95.56,USD,95.56,1,0
6537,WN,Southwest,WN7152,LIM,PTY,2024-01-30 12:04:00,2024-01-30 16:34:00,111.0,DELAYED,138.0,E190,BUSINESS,10A,cc52770b-8691-438d-a516-0654c38deeba,M,43.0,CU,2023-12-04 00:43:00,APP,TARJETA,210.52,USD,210.52,1,0
6538,BA,British Airways,BA3576,MEX,HAV,2025-04-11 13:25:00,2025-04-11 14:59:00,94.0,ON_TIME,0.0,A321,ECONOMY,26D,7f1531b4-e3e0-435f-86de-5e7fe61bda78,M,34.0,CU,2025-02-10 10:08:00,CALL_CENTER,EFECTIVO,65.19,USD,65.19,1,0
6539,LA,Latam,LA4592,MIA,SJO,2025-10-16 11:12:00,2025-10-16 17:04:00,327.0,ON_TIME,0.0,B767,FIRST,2F,7dac0b9d-4267-4756-970b-b8cb75b0d43b,F,39.0,MX,2025-09-14 09:30:00,APP,PAYPAL,592.42,USD,592.42,1,0
6540,AA,American Airlines,AA9091,BOG,MEX,2025-12-26 11:10:00,2025-12-26 15:35:00,258.0,ON_TIME,0.0,B739,ECONOMY,27A,b5dfb22c-caec-419c-8e1f-f90b324399b1,F,47.0,ES,2025-12-24 10:30:00,AGENCIA,PAYPAL,98.21,USD,98.21,2,1
6541,WN,Southwest,WN6629,GUA,CUN,2024-02-09 20:14:00,2024-03-09 03:11:00,406.0,ON_TIME,0.0,B737,ECONOMY,17E,a7fd67a4-5dff-4f02-8bc6-dc30b575a6ce,M,47.0,PE,2024-05-08 07:20:00,UNKNOWN,EFECTIVO,71.53,GTQ,9.16,1,0
6542,AA,American Airlines,AA5060,MEX,MIA,2024-05-30 12:29:00,2024-05-30 15:08:00,134.0,ON_TIME,0.0,B757,FIRST,3E,41cf876a-7b80-44ad-9e76-9124798a861d,M,27.0,CO,2024-05-08 05:43:00,AEROPUERTO,TARJETA,238.22,MXN,13.82,1,0
6543,WN,Southwest,WN5690,MIA,BCN,2024-01-08 23:03:00,2024-08-01 23:44:00,48.0,ON_TIME,0.0,B739,BUSINESS,9A,56194e2b-d312-43e0-a2d6-8e801033a690,M,32.0,CO,2023-10-05 16:10:00,CALL_CENTER,TRANSFERENCIA,154.59,EUR,168.5,2,1
6544,DL,Delta,DL8981,LAX,CUN,2025-11-19 05:19:00,2025-11-19 07:36:00,121.0,ON_TIME,0.0,B777,PREMIUM_ECONOMY,13E,e25229ec-91df-4106-bca0-104aee51fbe4,M,49.0,UNKNOWN,2025-09-04 07:54:00,CALL_CENTER,TRANSFERENCIA,93.11,USD,93.11,2,1
6545,CM,Copa Airlines,CM2799,MIA,BCN,2024-03-29 13:56:00,2024-03-29 20:06:00,256.0,DELAYED,113.0,B738,ECONOMY,44D,36b392be-e602-4bf7-8278-f870e7cb3462,M,23.0,ES,2024-03-02 12:24:00,WEB,TARJETA,160.76,USD,160.76,0,0
6546,UA,United,UA8186,HAV,LIM,2024-04-11 22:32:00,2024-04-12 00:54:00,100.0,DELAYED,43.0,B777,ECONOMY,24A,a32c73bf-8173-4d80-ab6f-f54744ca5363,M,28.0,ES,2024-05-04 21:53:00,CALL_CENTER,PUNTOS,85.95,MXN,4.99,1,0
6547,AM,Aeromexico,AM8568,MIA,JFK,2024-06-26 00:03:00,2024-06-26 07:47:00,288.0,DELAYED,174.0,B738,PREMIUM_ECONOMY,14C,e00d16b0-d896-4a14-935c-a71e46ba4780,F,39.0,PE,2024-04-07 23:03:00,WEB,PUNTOS,73.87,USD,73.87,1,0
6548,LA,Latam,LA5928,SJO,SAP,2024-09-16 10:34:00,2024-09-16 14:59:00,274.0,ON_TIME,0.0,A320,ECONOMY,25E,03f284e9-1bad-4222-94e5-eca5da470044,M,50.0,PA,2024-08-09 23:04:00,AEROPUERTO,TRANSFERENCIA,101.8,USD,101.8,3,2
6549,AA,American Airlines,AA6355,GUA,LIM,2025-01-03 04:17:00,2025-03-01 08:55:00,282.0,ON_TIME,0.0,B767,ECONOMY,39D,a44c753c-99d5-419d-819c-ef29fc18ae76,F,54.0,ES,2024-11-29 11:18:00,WEB,TRANSFERENCIA,64.22,EUR,70.0,2,1
6550,B6,Jetblue,B61003,MIA,HAV,2024-04-03 21:49:00,2024-03-04 23:01:00,80.0,ON_TIME,0.0,B767,ECONOMY,34B,da4a3d37-8753-4bb6-99d7-b067061fb6cd,M,35.0,PA,2023-05-12 14:14:00,WEB,EFECTIVO,82.58,USD,82.58,0,0
6551,CM,Copa Airlines,CM4790,PTY,JFK,2024-01-22 03:28:00,2024-01-22 10:09:00,277.0,DELAYED,104.0,E190,PREMIUM_ECONOMY,14D,c44dad0a-368a-4242-a38a-47d19b834862,M,37.0,GT,2023-11-08 04:32:00,AEROPUERTO,TRANSFERENCIA,66.08,GTQ,8.46,0,0
6552,IB,Iberia,IB1304,BCN,LAX,2025-05-23 09:58:00,2025-05-23 14:48:00,291.0,ON_TIME,0.0,B739,ECONOMY,39C,6ae47e3c-2ace-4d0f-833d-676d3c964a54,M,35.0,PA,2025-03-11 00:49:00,CALL_CENTER,PAYPAL,49.44,USD,49.44,1,0
6553,CM,Copa Airlines,CM9422,SAL,MEX,2024-06-14 14:50:00,2024-06-14 16:13:00,93.0,ON_TIME,0.0,B738,ECONOMY,26B,ffbe074d-6a86-4183-a4e5-9e0e7bedf247,M,38.0,MX,2024-05-06 20:54:00,APP,PUNTOS,38.67,MXN,2.24,0,0
6554,CM,Copa Airlines,CM8069,LAX,LIM,2025-04-05 07:10:00,2025-04-05 13:40:00,378.0,ON_TIME,0.0,A319,ECONOMY,27C,3814c6b5-9f61-4386-ab57-ab942aaa5eb2,F,9.0,UNKNOWN,2025-02-01 11:11:00,AGENCIA,TARJETA,108.47,MXN,6.29,1,0
6555,BA,British Airways,BA2439,CUN,BOG,2024-05-19 10:00:00,2024-05-19 13:57:00,232.0,ON_TIME,0.0,A320,ECONOMY,21C,4c1f3aaa-917f-4570-8c50-fb53c4177afc,F,26.0,GT,2024-05-17 11:55:00,AEROPUERTO,PAYPAL,57.64,USD,57.64,2,1
6556,BA,British Airways,BA3976,SJO,LIM,2025-12-10 02:03:00,2025-12-10 07:22:00,320.0,ON_TIME,0.0,A321,ECONOMY,44F,32e1257f-ac95-45db-9363-68604e68d0ef,M,50.0,ES,2025-11-24 00:50:00,AEROPUERTO,PUNTOS,91.35,GTQ,11.69,2,1
6557,FR,Ryanair,FR3587,SAL,GUA,2025-01-29 14:33:00,2025-01-29 19:32:00,190.0,DELAYED,88.0,B787,ECONOMY,36E,eba7f7b9-0b02-4e23-ae7c-0a1cf7cc125b,M,45.0,CO,2025-01-12 10:14:00,WEB,PUNTOS,76.85,EUR,83.77,0,0
6558,WN,Southwest,WN0456,MAD,GUA,2024-05-20 22:44:00,2024-05-21 03:14:00,268.0,ON_TIME,0.0,B767,ECONOMY,43F,de5955f1-beeb-4ae1-b5f1-abba3feddb2b,M,68.0,MX,2024-04-04 14:53:00,AEROPUERTO,TARJETA,65.92,USD,65.92,1,0
6559,LA,Latam,LA1531,BOG,GUA,2025-02-03 09:04:00,2025-02-03 12:19:00,195.0,ON_TIME,0.0,CRJ9,ECONOMY,23F,25d365ea-cb12-4217-a324-af1f54e214ea,M,56.0,PA,2024-10-22 02:51:00,CALL_CENTER,TRANSFERENCIA,79.72,USD,79.72,1,0
6560,AV,Avianca,AV8783,LAX,MEX,2024-01-05 06:30:00,2024-01-05 08:53:00,110.0,DELAYED,11.0,E190,ECONOMY,35D,c0aab2d3-c9c9-43c1-8503-c7a37e88c214,M,12.0,PE,2023-12-23 09:09:00,WEB,PUNTOS,96.45,USD,96.45,1,0
6561,B6,Jetblue,B62201,LIM,GUA,2024-02-29 18:54:00,2024-02-29 22:47:00,234.0,ON_TIME,0.0,CRJ9,ECONOMY,42C,85cdcfdb-995e-4b42-9a9a-f2bd9d967142,F,38.0,UNKNOWN,2023-12-19 17:32:00,APP,PUNTOS,56.38,USD,56.38,1,0
6562,IB,Iberia,IB8776,CUN,BOG,2025-02-17 07:52:00,2025-02-17 14:47:00,396.0,ON_TIME,0.0,B757,ECONOMY,40C,d2da9d1e-6886-43f1-8dcf-81b6e6fd3e74,M,22.0,MX,2024-12-14 11:22:00,CALL_CENTER,PAYPAL,80.75,MXN,4.68,1,0
6563,DL,Delta,DL7589,LIM,MAD,2025-12-12 14:58:00,2025-12-12 18:52:00,215.0,ON_TIME,0.0,B739,ECONOMY,18E,153a957c-2fdb-41d7-bd3c-9d90b27dee68,F,38.0,SV,2025-11-29 11:47:00,AGENCIA,PAYPAL,34.3,GTQ,4.39,1,0
6564,BA,British Airways,BA3687,MIA,LAX,2025-09-03 08:19:00,2025-09-03 12:45:00,270.0,ON_TIME,0.0,E190,ECONOMY,22F,42d998b6-cd84-4059-a318-74f7be656643,M,47.0,PE,2025-08-24 22:00:00,AEROPUERTO,TARJETA,68.51,USD,68.51,1,0
6565,CM,Copa Airlines,CM7044,MAD,SJO,2025-07-22 17:25:00,2025-07-23 00:09:00,381.0,ON_TIME,0.0,A321,ECONOMY,36E,28728155-e6ef-454a-aa17-caa3ad198a87,F,16.0,CU,2025-04-18 16:50:00,CALL_CENTER,PAYPAL,113.22,USD,113.22,1,0
6566,AM,Aeromexico,AM6453,BCN,PTY,2025-12-15 14:38:00,2025-12-16 01:29:00,396.0,DELAYED,233.0,CRJ9,ECONOMY,45B,ba34cb11-e691-4778-83c7-aab20f72cc1e,NOBINARIO,33.0,PA,2025-10-11 07:24:00,APP,PUNTOS,124.67,GTQ,15.96,1,0
6567,AM,Aeromexico,AM7309,JFK,SJO,2025-11-21 15:28:00,2025-11-21 19:22:00,209.0,ON_TIME,0.0,B737,BUSINESS,6C,b3a5e87a-b398-4c57-b54d-ca1da785281d,X,39.0,GT,2025-09-10 16:30:00,AEROPUERTO,TRANSFERENCIA,179.1,USD,179.1,1,0
6568,CM,Copa Airlines,CM9184,MEX,HAV,2024-08-17 01:07:00,,,CANCELLED,,A319,ECONOMY,,6441d7c3-3175-4617-a73b-0e9ad2af23d4,M,32.0,US,2024-07-09 16:37:00,APP,TRANSFERENCIA,96.44,MXN,5.59,2,1
6569,CM,Copa Airlines,CM2301,MEX,HAV,2025-07-21 11:21:00,2025-07-21 13:35:00,129.0,ON_TIME,0.0,B737,ECONOMY,27B,b14b40aa-d7df-4a12-ac99-752e47c8649c,F,28.0,CU,2025-03-06 18:07:00,CALL_CENTER,PAYPAL,60.44,USD,60.44,2,1
6570,IB,Iberia,IB2642,MAD,LIM,2024-02-05 01:05:00,2024-05-02 06:24:00,303.0,ON_TIME,0.0,B787,ECONOMY,17E,e3f99e94-c0b6-4b22-a96a-f9e1a77fe799,F,41.0,MX,2023-12-09 15:36:00,CALL_CENTER,TRANSFERENCIA,77.43,USD,77.43,0,0
6571,DL,Delta,DL9939,LIM,BCN,2025-11-30 01:09:00,2025-11-30 03:48:00,134.0,ON_TIME,0.0,A319,ECONOMY,27F,8b24ab47-343c-4e84-8205-15171ad9adb3,F,34.0,US,2025-08-12 20:38:00,AGENCIA,TARJETA,119.26,USD,119.26,3,2
6572,AM,Aeromexico,AM5221,MIA,BCN,2024-12-20 13:19:00,2024-12-20 20:08:00,398.0,ON_TIME,0.0,B739,ECONOMY,34A,4b399a59-e746-4fd9-9ada-5d3a880c581a,F,32.0,CR,2024-09-12 04:09:00,AEROPUERTO,TRANSFERENCIA,81.88,USD,81.88,0,0
6573,CM,Copa Airlines,CM1267,MEX,HAV,2024-09-28 07:21:00,2024-09-28 09:04:00,78.0,ON_TIME,0.0,B787,BUSINESS,10C,4d60a398-8fec-4cc6-af78-3ecf88b13c83,F,26.0,CO,2024-07-08 12:08:00,AEROPUERTO,PUNTOS,208.34,EUR,227.09,2,1
6574,B6,Jetblue,B66785,BCN,MAD,2024-07-07 23:29:00,2024-07-08 05:42:00,377.0,ON_TIME,0.0,B738,ECONOMY,16C,ff4535ea-f648-46e3-82d9-5863f4dddd50,F,38.0,CO,2024-07-05 06:08:00,CALL_CENTER,EFECTIVO,111.64,USD,111.64,1,0
6575,IB,Iberia,IB9383,BCN,HAV,2025-12-05 18:46:00,2025-05-13 01:31:00,291.0,DELAYED,101.0,A319,PREMIUM_ECONOMY,11C,396ebb84-9c99-4165-bf62-0c5782696188,M,26.0,PA,2025-02-02 08:04:00,APP,PUNTOS,93.68,USD,93.68,0,0
6576,LA,Latam,LA6433,SAP,GUA,2025-04-06 14:41:00,2025-04-06 20:46:00,366.0,ON_TIME,0.0,B737,BUSINESS,7A,491c3e37-3874-4fa1-b23c-52a8f7b15029,F,44.0,CO,2024-12-11 11:44:00,CALL_CENTER,EFECTIVO,195.73,USD,195.73,1,0
6577,CM,Copa Airlines,CM0150,GUA,BCN,2024-12-11 05:24:00,2024-12-11 07:41:00,135.0,ON_TIME,0.0,B739,PREMIUM_ECONOMY,14C,273dde8d-45d3-4389-9c6d-c76a80bfb64f,F,22.0,GT,2024-09-26 19:41:00,CALL_CENTER,TRANSFERENCIA,173.72,USD,173.72,1,0
6578,UA,United,UA8097,MIA,MAD,2025-07-27 07:11:00,2025-07-27 10:20:00,192.0,ON_TIME,0.0,B757,ECONOMY,40B,0a83cff6-51c5-4e8d-8a78-c00892a8d929,X,11.0,MX,2025-04-19 00:57:00,AGENCIA,EFECTIVO,107.18,USD,107.18,1,0
6579,AA,American Airlines,AA7724,MIA,BOG,2024-10-26 17:16:00,2024-10-26 23:57:00,397.0,ON_TIME,0.0,B738,ECONOMY,45D,2d2f2ccc-f86f-4206-89e7-29511f8ea4f2,M,17.0,MX,2024-07-07 01:40:00,WEB,EFECTIVO,157.59,USD,157.59,1,0
6580,UA,United,UA5246,GUA,MIA,2025-07-01 10:40:00,2025-07-01 16:49:00,349.0,ON_TIME,0.0,B787,ECONOMY,32F,5d868663-900f-4890-b015-d0e538645d42,F,13.0,CR,2025-03-24 06:53:00,APP,PUNTOS,121.91,USD,121.91,2,1
6581,B6,Jetblue,B61771,SAP,MEX,2025-09-13 08:41:00,2025-09-13 12:10:00,189.0,ON_TIME,0.0,A321,ECONOMY,22A,7ef7673e-05cd-42ff-9155-81c79606250b,F,32.0,SV,2025-06-06 20:03:00,APP,PAYPAL,71.64,GTQ,9.17,2,1
6582,LA,Latam,LA1966,BCN,GUA,2024-02-28 13:09:00,2024-02-28 14:52:00,95.0,ON_TIME,0.0,B787,BUSINESS,8C,0a5b5b41-cb58-4e70-93cc-52aa54715af3,F,36.0,CO,2024-03-02 17:48:00,APP,EFECTIVO,223.54,USD,223.54,1,0
6583,CM,Copa Airlines,CM0027,LIM,MAD,2024-03-27 15:54:00,,,CANCELLED,,CRJ9,ECONOMY,,1527b5b5-3929-42b0-aaf5-d47c7cd378e9,M,22.0,PE,2023-12-04 04:23:00,AEROPUERTO,PUNTOS,61.22,USD,61.22,1,0
6584,BA,British Airways,BA1355,PTY,BOG,2025-05-06 17:03:00,2025-06-05 21:48:00,265.0,ON_TIME,0.0,A319,ECONOMY,35C,f04e88ee-3a4d-4334-96c8-f978f1113e2e,F,42.0,PA,2025-01-03 22:49:00,AGENCIA,PUNTOS,44.81,USD,44.81,0,0
6585,AA,American Airlines,AA7939,GUA,CUN,2024-08-21 17:06:00,2024-08-21 20:14:00,88.0,DELAYED,110.0,CRJ9,ECONOMY,21E,72a31258-ef45-41d2-a117-af3a73b3470e,F,26.0,PA,2024-06-18 01:01:00,UNKNOWN,TRANSFERENCIA,236.1,USD,236.1,1,0
6586,AA,American Airlines,AA2225,BOG,CUN,2024-03-20 12:12:00,2024-03-20 13:24:00,52.0,ON_TIME,0.0,A321,BUSINESS,6A,05ea35a4-1848-4e8d-863c-433f2382e872,F,21.0,MX,2024-01-26 14:47:00,AGENCIA,TARJETA,267.78,USD,267.78,3,2
6587,AA,American Airlines,AA7165,SAP,CUN,2024-09-27 04:29:00,2024-09-27 10:39:00,360.0,ON_TIME,0.0,B739,ECONOMY,42D,3d26173a-be1d-400e-bef9-d9b5137c4475,M,26.0,SV,2024-09-13 15:00:00,AGENCIA,PAYPAL,97.34,EUR,106.1,1,0
6588,AA,American Airlines,AA4421,LAX,BOG,2025-06-19 16:18:00,2025-06-19 22:27:00,261.0,DELAYED,88.0,B777,BUSINESS,7E,c21a6d5f-e18d-4b8c-bdb4-f15c4dfbaf12,F,42.0,ES,2025-08-04 06:48:00,AEROPUERTO,PUNTOS,266.02,USD,266.02,1,0
6589,CM,Copa Airlines,CM2797,HAV,LIM,2025-09-02 19:28:00,2025-03-09 00:37:00,310.0,ON_TIME,0.0,E190,ECONOMY,30C,80fd0d2c-f0f0-4c18-be39-fd18023a2a65,M,31.0,MX,2025-06-18 20:48:00,APP,PUNTOS,163.39,USD,163.39,1,0
6590,WN,Southwest,WN8234,SAP,LIM,2024-05-20 09:40:00,2024-05-20 16:02:00,365.0,ON_TIME,0.0,B757,ECONOMY,39F,707883f5-37f9-4456-bff0-18071cbe5e98,F,26.0,CO,2024-05-07 16:18:00,WEB,PAYPAL,88.41,GTQ,11.32,0,0
6591,IB,Iberia,IB1725,JFK,GUA,2025-03-19 04:16:00,2025-03-19 11:30:00,409.0,ON_TIME,0.0,A320,ECONOMY,38C,c4dd6db8-b227-4214-b220-bc5dbaec7862,M,37.0,US,2025-06-02 14:57:00,AGENCIA,TARJETA,55.0,USD,55.0,0,0
6592,BA,British Airways,BA7456,GUA,SAP,2024-05-12 03:30:00,2024-05-12 09:45:00,370.0,ON_TIME,0.0,B767,ECONOMY,32C,7aa48a19-ed86-45ae-8a56-d33ee5d66785,F,30.0,US,2024-01-20 22:37:00,CALL_CENTER,EFECTIVO,86.19,GTQ,11.03,2,1
6593,CM,Copa Airlines,CM5O53,HAV,PTY,2025-06-18 07:02:00,2025-06-18 13:04:00,342.0,ON_TIME,0.0,E190,ECONOMY,34D,f7020dcc-bf53-47c0-9f22-fdd4a2cf0300,M,28.0,CU,2025-03-06 22:57:00,WEB,PAYPAL,191.39,USD,191.39,1,0
6594,CM,Copa Airlines,CM6866,HAV,PTY,2024-04-20 19:01:00,2024-04-21 01:23:00,360.0,ON_TIME,0.0,B737,PREMIUM_ECONOMY,12F,2c35f6fd-2715-4ad1-965c-4a8ae16913b9,M,23.0,CU,2024-03-03 07:33:00,APP,PUNTOS,166.16,USD,166.16,2,1
6595,WN,Southwest,WN8787,LIM,MAD,2025-04-20 07:45:00,2025-04-20 13:08:00,324.0,ON_TIME,0.0,E190,ECONOMY,20F,511ba15e-b8a3-4606-914a-8d4d663779c0,F,45.0,PE,2025-02-06 01:18:00,AGENCIA,PUNTOS,81.06,MXN,4.7,1,0
6596,FR,Ryanair,FR0424,BCN,MIA,2024-07-29 16:59:00,2024-07-29 23:28:00,193.0,DELAYED,206.0,B757,ECONOMY,45C,c36e1fa2-df63-4043-abb0-35065e0c2351,M,22.0,PA,2024-07-12 13:33:00,AEROPUERTO,PUNTOS,62.25,MXN,3.61,0,0
6597,AA,American Airlines,AA3101,MIA,LAX,2024-02-24 01:06:00,2024-02-24 09:18:00,377.0,DELAYED,115.0,B757,ECONOMY,41A,b24f14a4-fd60-4443-8392-2065a477a002,M,27.0,CR,2023-12-04 05:44:00,AEROPUERTO,TRANSFERENCIA,43.6,USD,43.6,1,0
6598,AA,American Airlines,AA7760,LIM,SAL,2025-01-15 22:06:00,2025-01-16 04:11:00,155.0,DELAYED,199.0,E190,ECONOMY,28A,ca7a0513-effd-4b3f-b26d-9dde6249f700,F,20.0,HN,2024-12-15 19:35:00,AGENCIA,EFECTIVO,48.48,USD,48.48,0,0
6599,CM,Copa Airlines,CM4643,MIA,GUA,2025-10-21 18:33:00,,,CANCELLED,,E190,ECONOMY,,626eeba2-8177-4024-8eae-ca530eca03f4,M,51.0,UNKNOWN,2025-09-01 19:33:00,AEROPUERTO,PAYPAL,101.14,MXN,5.87,3,2
6600,FR,Ryanair,FR2746,BOG,PTY,2025-08-21 01:54:00,2025-08-21 05:19:00,182.0,ON_TIME,0.0,A319,FIRST,1A,a10d8af0-147d-46de-92b3-88aaabde83e6,F,44.0,PE,2025-05-10 21:35:00,AGENCIA,TARJETA,380.34,USD,380.34,1,0
6601,UA,United,UA5229,MEX,PTY,2025-08-18 06:13:00,2025-08-18 13:36:00,215.0,DELAYED,208.0,B738,PREMIUM_ECONOMY,12A,593d0fb8-71b7-4371-b976-9c58fe4e9679,M,36.0,ES,2025-05-24 08:39:00,WEB,PAYPAL,183.34,USD,183.34,1,0
6602,AA,American Airlines,AA5326,SJO,SAL,2025-08-15 22:43:00,2025-08-15 23:41:00,46.0,ON_TIME,0.0,E190,ECONOMY,32E,6c2a646f-887f-4311-ad3d-1678cf6dd008,M,26.0,PA,2025-07-20 08:41:00,AGENCIA,TRANSFERENCIA,84.55,GTQ,10.82,1,0
6603,FR,Ryanair,FR3685,BOG,LAX,2024-04-01 06:36:00,2024-04-01 12:15:00,329.0,ON_TIME,0.0,CRJ9,ECONOMY,39F,3feaf22b-b21e-4799-9645-4ae89c790a3c,M,43.0,PA,2023-12-22 03:27:00,CALL_CENTER,TARJETA,51.29,EUR,55.91,1,0
6604,UA,United,UA7776,SAL,BOG,2025-08-14 23:43:00,,,CANCELLED,,A320,ECONOMY,,4ff34f10-352a-418a-b365-8592246a1256,M,74.0,HN,2025-07-31 08:27:00,WEB,EFECTIVO,82.27,USD,82.27,3,2
6605,B6,Jetblue,B64826,MAD,LIM,2024-10-19 08:47:00,2024-10-19 10:06:00,80.0,ON_TIME,0.0,B737,ECONOMY,23D,30085d2a-d003-4203-833d-d56fb2de278f,M,35.0,US,2024-09-29 15:15:00,APP,PAYPAL,126.46,GTQ,16.19,2,1
6606,LA,Latam,LA8944,SAL,MEX,2025-06-03 05:29:00,2025-03-06 09:01:00,213.0,ON_TIME,0.0,B737,ECONOMY,22C,350540f3-633c-4766-95fd-411bff15a618,F,45.0,PA,2025-04-04 03:05:00,WEB,PUNTOS,82.54,USD,82.54,0,0
6607,IB,Iberia,IB8693,BCN,GUA,2025-05-21 19:26:00,2025-05-22 00:07:00,285.0,ON_TIME,0.0,A319,ECONOMY,35E,922b243e-6395-4f1b-9d0b-e93356e18b32,M,35.0,SV,2025-01-26 04:10:00,CALL_CENTER,TRANSFERENCIA,48.11,USD,48.11,2,1
6608,WN,Southwest,WN6659,LIM,GUA,2025-11-20 06:18:00,2025-11-20 12:23:00,373.0,ON_TIME,0.0,CRJ9,ECONOMY,16D,1df61ef5-c8fb-4eae-81d2-47a22e657aaf,M,26.0,HN,2025-10-20 16:56:00,WEB,PAYPAL,97.61,GTQ,12.49,0,0
6609,AA,American Airlines,AA8190,PTY,GUA,2024-09-08 03:45:00,2024-09-08 05:53:00,113.0,DELAYED,20.0,B738,ECONOMY,36F,b69c66a4-ae1f-4fbe-bb37-0bb81b58d2d3,F,39.0,CO,2024-08-28 13:32:00,WEB,PUNTOS,124.89,USD,124.89,1,0
6610,LA,Latam,LA3987,HAV,SAP,2024-07-11 01:25:00,2024-07-11 04:03:00,154.0,ON_TIME,0.0,A321,BUSINESS,6F,b62a4fd4-846f-46bb-8858-e17f3ebe442a,F,32.0,PE,2024-05-30 00:51:00,AGENCIA,PAYPAL,110.26,USD,110.26,1,0
6611,AM,Aeromexico,AM4160,MIA,MAD,2024-01-26 09:10:00,2024-01-26 11:19:00,104.0,ON_TIME,0.0,CRJ9,ECONOMY,33A,d6a70e56-8237-4fb1-9637-3415b7084d8a,M,47.0,PA,2023-10-19 16:29:00,CALL_CENTER,TARJETA,134.64,USD,134.64,1,0
6612,LA,Latam,LA6113,PTY,SJO,2025-01-01 22:22:00,2025-01-02 02:54:00,168.0,DELAYED,85.0,B738,ECONOMY,39E,af704cd5-893f-4ff3-b360-b3d2f1d709fb,M,45.0,CO,2024-11-29 19:05:00,AEROPUERTO,EFECTIVO,76.92,MXN,4.46,2,1
6613,AM,Aeromexico,AM5417,MAD,SAP,2025-01-14 18:45:00,2025-01-14 22:41:00,212.0,ON_TIME,0.0,B737,ECONOMY,44B,b5c4fddb-6b09-4cc3-8795-dded976afb60,F,47.0,CR,2024-12-12 14:54:00,WEB,PAYPAL,270.46,MXN,15.69,2,1
6614,FR,Ryanair,FR8624,JFK,MAD,2024-10-08 01:47:00,2024-10-08 07:18:00,197.0,DELAYED,111.0,B767,ECONOMY,22F,13620c49-10b4-49c1-8f04-3b0292e2198c,X,35.0,PA,2024-05-19 04:08:00,APP,TRANSFERENCIA,51.46,EUR,56.09,1,0
6615,IB,Iberia,IB7798,BOG,HAV,2025-08-15 01:00:00,2025-08-15 07:28:00,394.0,ON_TIME,0.0,B738,ECONOMY,18B,e3684d0a-c41e-46a0-910f-01f41ad53691,M,26.0,CR,2025-07-22 20:43:00,WEB,TRANSFERENCIA,101.38,GTQ,12.98,0,0
6616,B6,Jetblue,B63707,SAP,SAL,2024-03-24 12:52:00,2024-03-24 21:16:00,315.0,DELAYED,179.0,A319,PREMIUM_ECONOMY,15C,c8a72ee4-15cd-4276-9810-d4b54879da1a,M,13.0,ES,2023-11-29 20:10:00,APP,TARJETA,116.68,USD,116.68,2,1
6617,LA,Latam,LA9705,SAL,HAV,2024-12-30 11:09:00,2024-12-30 12:49:00,76.0,ON_TIME,0.0,B738,ECONOMY,27F,b00b9de4-4a30-4e99-bc6b-f41c3a56d8e6,F,38.0,CU,2024-11-27 13:43:00,APP,PUNTOS,139.39,USD,139.39,1,0
6618,BA,British Airways,BA7017,SAL,HAV,2025-03-13 05:13:00,2025-03-13 07:28:00,141.0,ON_TIME,0.0,CRJ9,ECONOMY,25E,56e9fcc1-5b35-40d1-bd4a-02fe62c935f3,F,51.0,PA,2024-11-28 14:39:00,AGENCIA,PUNTOS,110.23,USD,110.23,0,0
